filename,Food_Description,inverse_cook,clean_description,clean_inv_cook,F1_score,ingred_parsed_from,multi_codes,food_count,Occ_Name,food_count_groups,coffee_tea_count
be29c0754dfda07ba0bce72d8f32.jpeg,"Egg, whole, fried with oil, Naan, Indian flatbread, Carrots, cooked, from fresh, made with butter, Cauliflower, cooked, from frozen, made with oil, Broccoli, cooked, from fresh, made with oil","['pepper', 'salt', 'onion', 'oil']","{'broccoli', 'oil', 'flatbread', 'butter', 'egg', 'cauliflower', 'naan', 'carrot'}","{'salt', 'oil', 'pepper', 'onion'}",0.16666666666666666,FNDDS1718,"31105030, 51108100, 73102218, 75214030, 72201223",5,Breakfast,4+,0.0
0b2e8ff74055930cc76415d1f2ad.jpeg,"Coffee, Latte, with non-dairy milk, flavored","['water', 'vodka']","{'coffee', 'latte', 'milk'}",{'vodka'},0.0,FNDDS1718,92101906,1,Drink,1,1.0
836ba2e347bfbb376929385a16d0.jpeg,"Cream of wheat, instant, made with milk, fat not added in cooking, Sugar, white, granulated or lump","['sugar', 'chips', 'butter', 'chocolate', 'cocoa', 'extract', 'egg']","{'wheat', 'milk', 'cream', 'sugar'}","{'chocolate', 'butter', 'extract', 'sugar', 'egg', 'chip', 'cocoa'}",0.18181818181818182,FNDDS1718,"56207095, 91101010",2,Breakfast,2-3,0.0
105fa9b24cea906b65ba2053584d.jpeg,"Rice, white, cooked, fat not added in cooking, Cabbage, green, cooked, made with oil, Salsa, red, commercially-prepared","['salt', 'rice', 'oil', 'chicken', 'water', 'onion', 'pepper']","{'oil', 'salsa', 'rice', 'green', 'cabbage'}","{'oil', 'rice', 'pepper', 'chicken', 'salt', 'onion'}",0.3636363636363636,FNDDS1718,"56205008, 75211031, 74402150",3,Breakfast,2-3,0.0
7c4cc3734fb289affd5da6733a17.jpeg,"Tea, iced, bottled, black, unsweetened","['sugar', 'water', 'juice', 'tea']",{'tea'},"{'juice', 'tea', 'sugar'}",0.5,FNDDS1718,92309040,1,Drink,1,1.0
b4410cfa4e588789c7037876f7aa.jpeg,"Tea, hot, leaf, black","['sugar', 'egg', 'flour', 'water', 'butter', 'salt', 'baking_powder']",{'tea'},"{'butter', 'egg', 'sugar', 'flour', 'bakingpowder', 'salt'}",0.0,FNDDS1718,92302000,1,Drink,1,1.0
2160e0c94609a30f7d189baebf36.jpeg,"Oatmeal, regular or quick, made with water, fat not added in cooking, Flax seeds, Blueberries, frozen, unsweetened, Banana, raw","['sugar', 'flour', 'butter', 'cinnamon', 'oats', 'salt', 'apple', 'nutmeg']","{'flax', 'blueberry', 'oatmeal', 'seed', 'banana'}","{'nutmeg', 'butter', 'apple', 'sugar', 'cinnamon', 'flour', 'salt', 'oat'}",0.0,FNDDS1718,"56203056, 43104000, 63203600, 63107010",4,Breakfast,4+,0.0
a88e201d4ffa9818e3c533b21d97.jpeg,"Beef steak, NS as to cooking method, NS as to fat eaten, Potato, scalloped, from dry mix, Roll, white, soft, Lettuce, raw, Romaine lettuce, raw, Carrots, raw, Sunflower seeds, plain, unsalted, Creamy dressing, Peppers, green, cooked, made with oil, Onions, cooked, from fresh, made with oil","['pepper', 'oil', 'onion', 'salt', 'egg', 'clove']","{'romaine', 'oil', 'lettuce', 'pepper', 'steak', 'seed', 'potato', 'roll', 'onion', 'beef', 'green', 'carrot'}","{'oil', 'pepper', 'egg', 'clove', 'salt', 'onion'}",0.3333333333333333,FNDDS1718,"21101000, 71305050, 51150000, 75113000, 72116000, 73101010, 43102000, 83112500, 75226021, 75221017",10,Dinner,4+,1.0
289e5ccc469baadda982af5f70eb.jpeg,"Pear, raw","['sugar', 'butter', 'apple', 'cheese', 'flour', 'cinnamon', 'egg']",{'pear'},"{'cheese', 'butter', 'apple', 'sugar', 'cinnamon', 'egg', 'flour'}",0.0,FNDDS1718,63137010,1,Lunch,1,0.0
51d14e554376ad1c2e54eacb4257.jpeg,"Tea, hot, leaf, black, Milk, low fat (1%)","['water', 'tea', 'sugar', 'milk']","{'milk', 'tea'}","{'milk', 'tea', 'sugar'}",0.8,FNDDS1718,"92302000, 11112210",2,Drink,2-3,1.0
36a92efd4bc3968bbee210551714.jpeg,"Chocolate milk, ready to drink, reduced fat","['water', 'coffee', 'sugar', 'ice']","{'chocolate', 'milk'}","{'coffee', 'ice', 'sugar'}",0.0,FNDDS1718,11511200,1,Snack,1,0.0
d301d6a74c0b91d102af784445a7.jpeg,"Garlic bread, from frozen, butter, without salt, salad dressing, mayonnaise, regular, spices, garlic powder, salt, table, spices, pepper, black, spices, rosemary, dried, cheese, parmesan, hard","['sugar', 'flour', 'egg', 'salt', 'baking_powder', 'butter', 'cornmeal', 'cheese', 'baking_soda', 'oil', 'milk']","{'spice', 'cheese', 'salad', 'butter', 'parmesan', 'mayonnaise', 'garlic', 'pepper', 'salt', 'bread', 'rosemary'}","{'cornmeal', 'cheese', 'butter', 'oil', 'milk', 'egg', 'sugar', 'flour', 'bakingpowder', 'salt', 'bakingsoda'}",0.2727272727272727,R1M,51121035,1,Dinner,1,0.0
28c869714c7fb327c43f9a0c8ecf.jpeg,"Carrots, cooked, from fresh, made with oil, Lettuce, raw, Corn oil","['carrot', 'salt', 'vinegar', 'oil', 'sugar', 'cucumber', 'water']","{'lettuce', 'carrot', 'oil', 'corn'}","{'oil', 'sugar', 'salt', 'cucumber', 'carrot', 'vinegar'}",0.4,FNDDS1718,"73102217, 75113000, 82102000",3,Dinner,2-3,0.0
5211266a438bbc5d57f5efe60bfb.jpeg,"Vegetable curry, Rice, white, cooked, fat added in cooking, made with oil","['cheese', 'butter', 'pepper', 'milk', 'salt']","{'rice', 'curry', 'vegetable', 'oil'}","{'cheese', 'butter', 'pepper', 'milk', 'salt'}",0.0,FNDDS1718,"75440600, 56205002",2,Dinner,2-3,0.0
84f19fa942f0b38b44b99f09c15b.jpeg,"Walnuts, excluding honey roasted","['mushroom', 'onion', 'pepper', 'oil', 'salt', 'butter', 'clove', 'broth', 'water', 'stock']","{'honey', 'walnut'}","{'oil', 'butter', 'mushroom', 'pepper', 'clove', 'salt', 'onion', 'stock', 'broth'}",0.0,FNDDS1718,42116050,1,Snack,1,0.0
8fee05b142028317a1f13b28b8b9.jpeg,"Cookie, brownie, without icing, spartan, real semi-sweet chocolate baking chips, upc: 011213162966, margarine, regular, 80% fat, composite, stick, without salt, milk, fluid, 1% fat, without added vitamin a and vitamin d, sugars, powdered","['sugar', 'flour', 'egg', 'butter', 'salt', 'baking_soda', 'chocolate', 'baking_powder', 'cocoa', 'extract', 'vanilla']","{'chocolate', 'vanilla', 'butter', 'oil', 'molasses', 'milk', 'sugar', 'egg', 'flour', 'salt', 'cocoa'}","{'chocolate', 'vanilla', 'butter', 'extract', 'egg', 'sugar', 'flour', 'bakingpowder', 'salt', 'bakingsoda', 'cocoa'}",0.7272727272727273,BFDB,53204010,1,Snack,1,0.0
61f3cdd0467ca1cd40a460073580.jpeg,"Romaine lettuce, raw, Cucumber, raw, Avocado, raw, Salad dressing, NFS, for salads, Shrimp, baked or broiled, made with oil, Spanish rice, fat not added in cooking","['pepper', 'onion', 'oil', 'chicken', 'salt', 'lettuce', 'clove']","{'shrimp', 'salad', 'romaine', 'oil', 'lettuce', 'rice', 'cucumber', 'avocado'}","{'oil', 'lettuce', 'pepper', 'clove', 'chicken', 'salt', 'onion'}",0.26666666666666666,FNDDS1718,"72116000, 75111000, 63105010, 83100100, 26319120, 58163420",6,Lunch,4+,0.0
765766ca4c31a48e0af8a9a289f3.jpeg,"Trail mix with nuts and fruit, Fruit juice drink, diet","['milk', 'sugar', 'cocoa', 'extract']","{'goji', 'cranberry', 'oil', 'pistachio', 'raisin', 'macadamia', 'cashew', 'mulberry', 'date', 'apricot', 'salt', 'almond'}","{'extract', 'cocoa', 'milk', 'sugar'}",0.0,BFDB,"42501000, 92550040",2,Snack,2-3,0.0
7b4f44854f6d83f24a97a6f60612.jpeg,"Cauliflower, raw","['milk', 'sugar', 'salt']",{'cauliflower'},"{'salt', 'milk', 'sugar'}",0.0,FNDDS1718,75107000,1,Snack,1,0.0
b8dc26944342a2293fa527c1f4cb.jpeg,"Crackers, butter, plain","['egg', 'flour', 'cheese', 'butter', 'salt', 'milk']","{'cracker', 'butter'}","{'cheese', 'butter', 'milk', 'egg', 'flour', 'salt'}",0.25,FNDDS1718,54301010,1,Snack,1,0.0
7c0deef342cb91f91f0bf02830ac.jpeg,"Spinach, raw, Turkey or chicken sausage, Sweet potato, baked, peel eaten, fat not added in cooking, Pomegranate, raw, Cheese, goat, Italian dressing, made with vinegar and oil","['oil', 'kale', 'pepper', 'salt', 'clove', 'raisins', 'juice']","{'cheese', 'oil', 'sausage', 'pomegranate', 'chicken', 'potato', 'turkey', 'spinach', 'vinegar'}","{'oil', 'raisin', 'juice', 'pepper', 'clove', 'salt', 'kale'}",0.125,FNDDS1718,"72125100, 25221830, 73402010, 63145010, 14104700, 83106000",6,Dinner,4+,0.0
ec88b9654d7b9ffb9417556f72fd.jpeg,"Crackers, cheese (Goldfish)","['sugar', 'flour', 'egg', 'butter', 'salt']","{'cracker', 'cheese', 'goldfish'}","{'butter', 'egg', 'sugar', 'flour', 'salt'}",0.0,FNDDS1718,54304020,1,Snack,1,0.0
9ae9f11f4d2b82ca0a487fa5b46c.jpeg,"Quinoa, fat not added in cooking, Milk, low fat (1%), Butter, stick, salted, Egg, whole, boiled or poached, Vanilla extract, Sugar, white, granulated or lump, Cocoa powder, not reconstituted, Chocolate, semi-sweet morsel, Salt, table, Baking soda, Baking powder","['sugar', 'egg', 'flour', 'butter', 'salt', 'cocoa', 'extract', 'baking_powder', 'vanilla', 'chocolate']","{'vanilla', 'chocolate', 'butter', 'stick', 'extract', 'milk', 'egg', 'sugar', 'soda', 'quinoa', 'salt', 'cocoa'}","{'vanilla', 'chocolate', 'butter', 'extract', 'egg', 'sugar', 'flour', 'bakingpowder', 'salt', 'cocoa'}",0.7272727272727272,FNDDS1718,"56204005, 11112210, 81101000, 31103010, 2050, 91101010, 11830150, 91705200, 2047, 18372, 18369",11,Breakfast,4+,0.0
36e57e9b4549a510e0991c3ca05d.jpeg,"Ice cream bar, chocolate","['salt', 'butter', 'water']","{'chocolate', 'ice', 'cream'}","{'butter', 'salt'}",0.0,FNDDS1718,13120120,1,Snack,1,0.0
9d2b19b94ae7bc9a8654216da0af.jpeg,"Apple, raw","['apple', 'cinnamon', 'sugar', 'butter', 'nutmeg']",{'apple'},"{'nutmeg', 'butter', 'apple', 'sugar', 'cinnamon'}",0.33333333333333337,FNDDS1718,63101000,1,Snack,1,0.0
be69fb3e45319b8faadc05c2a71e.jpeg,"Pancakes, plain, Yogurt, Greek, whole milk, plain, Persimmon, raw, Banana, raw, Pomegranate, raw, Granola, homemade, Peanut butter","['sugar', 'flour', 'butter', 'salt', 'egg', 'baking_powder', 'milk', 'extract']","{'butter', 'milk', 'pomegranate', 'banana', 'peanut', 'pancake', 'yogurt', 'granola', 'persimmon'}","{'butter', 'extract', 'milk', 'egg', 'sugar', 'flour', 'bakingpowder', 'salt'}",0.23529411764705882,FNDDS1718,"55101000, 11411400, 63139010, 63107010, 63145010, 57228000, 42202000",7,Breakfast,4+,0.0
3c9f38014592b91f1af4caffcded.jpeg,"Egg, whole, boiled or poached, Potato, roasted, from fresh, peel not eaten, fat not added in cooking, Sweet potato, baked, peel not eaten, fat not added in cooking, Spinach, cooked, from fresh, fat not added in cooking, Turkey or chicken sausage, Cheese, Provolone, Tomato catsup, Muffin, English, multigrain, Jam, preserve, marmalade, sweetened with fruit juice concentrates, all flavors, Butter, stick, salted","['egg', 'cheese', 'onion', 'pepper', 'butter', 'salt']","{'cheese', 'muffin', 'catsup', 'provolone', 'concentrate', 'sausage', 'tomato', 'flavor', 'butter', 'juice', 'stick', 'egg', 'chicken', 'turkey', 'potato', 'spinach', 'marmalade'}","{'cheese', 'butter', 'pepper', 'egg', 'salt', 'onion'}",0.2608695652173913,FNDDS1718,"31103010, 71104120, 73403010, 72125211, 25221830, 14108400, 74401010, 51630200, 91406500, 81101000",10,Dinner,4+,0.0
92143e0146cdb610c2869d5a17d6.jpeg,"Coffee, instant, reconstituted, Milk, whole, Sugar, white, granulated or lump","['water', 'egg', 'butter', 'sugar']","{'coffee', 'milk', 'sugar'}","{'butter', 'sugar', 'egg'}",0.3333333333333333,FNDDS1718,"92103000, 11111000, 91101010",3,Breakfast,2-3,1.0
bd1c7e9d4e0baa6e2053206ac061.jpeg,Apple cider,"['water', 'juice']","{'cider', 'apple'}",{'juice'},0.0,FNDDS1718,64101010,1,Dinner,1,0.0
ca4104ed4069bf99e52953b4987a.jpeg,"Lettuce, raw, Scallops, baked or broiled, fat added in cooking, Pork bacon, NS as to fresh, smoked or cured, cooked, Egg omelet or scrambled egg, made with animal fat or meat drippings, Rice, white, cooked, fat not added in cooking","['broccoli', 'pepper', 'chicken', 'oil', 'salt', 'clove', 'butter']","{'meat', 'pork', 'lettuce', 'dripping', 'rice', 'egg', 'scallop', 'bacon', 'omelet'}","{'broccoli', 'oil', 'butter', 'pepper', 'clove', 'chicken', 'salt'}",0.0,FNDDS1718,"75113000, 26317120, 22600200, 32130040, 56205008",5,Dinner,4+,0.0
fec5789e44eaa252e73679ba5baa.jpeg,"Cabbage salad or coleslaw, made with coleslaw dressing, Sesame dressing, Chicken tenders or strips, breaded, from frozen, Croutons, Almonds, unsalted","['pepper', 'oil', 'bread', 'cheese', 'salt', 'onion', 'clove', 'lettuce', 'parsley']","{'tender', 'salad', 'strip', 'sesame', 'coleslaw', 'chicken', 'crouton', 'almond', 'cabbage'}","{'cheese', 'oil', 'lettuce', 'pepper', 'parsley', 'clove', 'salt', 'bread', 'onion'}",0.0,FNDDS1718,"75141000, 83112990, 24198746, 51185000, 42101130",5,Lunch,4+,0.0
f572001844aca5006796e14a36eb.jpeg,"Chicken nuggets, from frozen, Cheese, Mozzarella, part skim, Tomatoes, raw, Spinach, raw, Italian dressing, made with vinegar and oil","['oil', 'pepper', 'scallops', 'vinegar', 'butter', 'salt', 'flour']","{'cheese', 'oil', 'tomato', 'chicken', 'nugget', 'spinach', 'mozzarella', 'vinegar'}","{'butter', 'oil', 'pepper', 'scallop', 'flour', 'salt', 'vinegar'}",0.26666666666666666,FNDDS1718,"24198736, 14107030, 74101000, 72125100, 83106000",5,Lunch,4+,0.0
72de1ec640cfa85bdbad0b344b7e.jpeg,"Noodles, cooked, Beef, pot roast, braised or boiled, lean and fat eaten, Carrots, cooked, from fresh, fat not added in cooking, Onions, cooked, from fresh, fat not added in cooking, Celery, cooked, fat not added in cooking, Cucumber pickles, dill, Wine, table, red, Honey mustard dip, Bay leaf, Flour, white, all-purpose, Pepper, black","['pepper', 'onion', 'beef', 'salt', 'butter', 'oil']","{'dill', 'noodle', 'celery', 'pepper', 'honey', 'wine', 'flour', 'roast', 'cucumber', 'pickle', 'onion', 'beef', 'mustard', 'carrot'}","{'butter', 'oil', 'pepper', 'salt', 'onion', 'beef'}",0.3,FNDDS1718,"56112000, 21407110, 73102211, 75221011, 75215010, 75503010, 93401010, 75506100, 2004, 20081, 2030",11,Lunch,4+,0.0
946f14594f0ca5cee2fa67b602f8.jpeg,"Beef stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; gravy, Bread, sour dough","['water', 'flour', 'salt', 'onion', 'pepper']","{'broccoli', 'vegetable', 'gravy', 'stew', 'potato', 'bread', 'dough', 'beef', 'green', 'carrot'}","{'pepper', 'flour', 'salt', 'onion'}",0.0,FNDDS1718,"27311410, 51133010",2,Lunch,2-3,0.0
c2983e574062952056e6277a0203.jpeg,"Peach, raw, Tomatoes, raw, Kiwi fruit, raw","['sugar', 'egg', 'milk', 'salt', 'flour']","{'peach', 'kiwi', 'tomato'}","{'milk', 'egg', 'sugar', 'flour', 'salt'}",0.0,FNDDS1718,"63135010, 74101000, 63126500",3,Snack,2-3,0.0
7138f2e9467992eab4d78126c1fa.jpeg,"Shrimp, baked or broiled, made without fat","['pepper', 'oil', 'salt', 'butter', 'clove']",{'shrimp'},"{'butter', 'oil', 'pepper', 'clove', 'salt'}",0.0,FNDDS1718,26319123,1,Breakfast,1,0.0
d6c39c9c44e483c2eb9f371bfefc.jpeg,"Asparagus, cooked, from fresh, made with butter, Pasta with tomato-based sauce, cheese and meat","['cheese', 'chicken', 'pepper', 'butter', 'oil']","{'cheese', 'butter', 'meat', 'tomato', 'asparagus', 'pasta'}","{'cheese', 'butter', 'oil', 'pepper', 'chicken'}",0.3636363636363636,FNDDS1718,"75202028, 58146120",2,Dinner,2-3,0.0
04882f604128acd18265416b136b.jpeg,"Bread, white, Ham, prepackaged or deli, luncheon meat, Cheese, Cheddar","['egg', 'ham', 'cheese', 'mustard', 'butter', 'pepper', 'milk', 'salt']","{'cheese', 'meat', 'cheddar', 'ham', 'bread'}","{'cheese', 'butter', 'pepper', 'milk', 'egg', 'ham', 'mustard', 'salt'}",0.3076923076923077,FNDDS1718,"51101000, 25230210, 14104100",3,Lunch,2-3,0.0
45281d8e4223926020e784015b93.jpeg,"Cake or cupcake, chocolate, devil's food or fudge, without icing or filling","['sugar', 'flour', 'cocoa', 'salt', 'egg', 'baking_soda', 'oil', 'baking_powder', 'extract', 'butter', 'water']","{'chocolate', 'oil', 'tumeric', 'egg', 'sugar', 'flour', 'salt', 'cornstarch', 'cocoa'}","{'oil', 'butter', 'extract', 'egg', 'sugar', 'flour', 'bakingpowder', 'salt', 'bakingsoda', 'cocoa'}",0.631578947368421,BFDB,53105275,1,Snack,1,0.0
281b75304d3ba2b6e4c39339ad5d.jpeg,"Pumpkin, cooked, from fresh, fat not added in cooking, Squash, winter type, baked, no fat or sugar added in cooking, Onions, cooked, from fresh, fat not added in cooking, Carrots, cooked, from fresh, fat not added in cooking, Potato, boiled, from fresh, peel not eaten, fat not added in cooking, Celery, cooked, fat not added in cooking, Garlic, cooked, Beef, broth, bouillon, or consomme, Water, tap","['onion', 'pepper', 'potato', 'carrot', 'squash', 'clove', 'broth', 'salt', 'stock', 'oil']","{'squash', 'pumpkin', 'celery', 'garlic', 'consomme', 'sugar', 'potato', 'onion', 'beef', 'carrot', 'broth'}","{'squash', 'oil', 'pepper', 'clove', 'potato', 'salt', 'onion', 'carrot', 'stock', 'broth'}",0.47619047619047616,FNDDS1718,"73201011, 73303010, 75221011, 73102211, 71103010, 75215010, 75217400, 28310110, 94000100",9,Dinner,4+,0.0
25b12508448dba9e0f5cc3f0826c.jpeg,"Bread, dough, fried, Tuna salad, made with mayonnaise, Vinegar, Soy sauce, Teriyaki sauce, Vegetables, NS as to type, cooked, fat added in cooking, NS as to type of fat, Soy sauce","['oil', 'cheese', 'egg', 'pepper', 'onion', 'salt', 'butter', 'clove']","{'salad', 'teriyaki', 'soy', 'vegetable', 'mayonnaise', 'dough', 'bread', 'tuna', 'vinegar'}","{'cheese', 'oil', 'butter', 'pepper', 'egg', 'clove', 'salt', 'onion'}",0.0,FNDDS1718,"51140100, 27450060, 64401000, 41420300, 41420400, 75200120, 41420300",7,Dinner,4+,0.0
7d27c91247268259097f736ac6ea.jpeg,"Chicken breast, sauteed, skin not eaten, Hoisin sauce, Rice, white, cooked, fat added in cooking, made with oil, Beans, string, green, cooked, from fresh, made with oil","['asparagus', 'oil', 'pepper', 'rice', 'salt', 'butter', 'clove', 'onion', 'juice']","{'oil', 'rice', 'chicken', 'bean', 'green'}","{'oil', 'butter', 'juice', 'rice', 'pepper', 'asparagus', 'clove', 'salt', 'onion'}",0.2857142857142857,FNDDS1718,"24124201, 41420250, 56205002, 75205044",4,Dinner,4+,0.0
875468db41a89aeb688c07955225.jpeg,"Yogurt, Greek, whole milk, plain","['cream', 'sugar', 'milk', 'juice']","{'yogurt', 'milk'}","{'juice', 'milk', 'cream', 'sugar'}",0.3333333333333333,FNDDS1718,11411400,1,Breakfast,1,0.0
787c33f84a57aae623d13b0370ad.jpeg,"Coffee, brewed, Cream, half and half","['water', 'tea', 'sugar']","{'coffee', 'cream'}","{'tea', 'sugar'}",0.0,FNDDS1718,"92101000, 12120100",2,Breakfast,2-3,1.0
c943fd614353895636d3c8f30cd6.jpeg,"Pomegranate, raw","['sugar', 'beans', 'cranberries', 'water', 'onion', 'pepper']",{'pomegranate'},"{'cranberry', 'pepper', 'sugar', 'bean', 'onion'}",0.0,FNDDS1718,63145010,1,Snack,1,0.0
818a6db2420785eaa9a9ef9c411f.jpeg,"Pastry, puff, custard or cream filled, iced or not iced","['sugar', 'water', 'juice', 'orange', 'lemon']","{'oil', 'milk', 'sugar', 'egg', 'flour', 'salt'}","{'juice', 'lemon', 'orange', 'sugar'}",0.2,BFDB,53452420,1,Snack,1,0.0
de84f7f04edebb5af9c2db3cbe33.jpeg,"Tea, hot, leaf, black, Milk, lactose free, reduced fat (2%), Honey","['sugar', 'egg', 'water', 'milk', 'salt', 'butter', 'pepper']","{'honey', 'milk', 'tea'}","{'butter', 'pepper', 'milk', 'egg', 'sugar', 'salt'}",0.2222222222222222,FNDDS1718,"92302000, 11114330, 91302010",3,Drink,2-3,1.0
fddbbeeb44d49218d0d9e5c8537f.jpeg,"Meatballs, NS as to type of meat, with sauce, Mung beans, dry, cooked, fat not added in cooking, Spaghetti sauce","['egg', 'onion', 'pepper', 'beef', 'salt', 'breadcrumbs', 'carrot']","{'bean', 'meat', 'spaghetti', 'meatball'}","{'pepper', 'egg', 'salt', 'breadcrumb', 'onion', 'beef', 'carrot'}",0.0,FNDDS1718,"27160100, 41108000, 74404010",3,Lunch,2-3,0.0
8a60cc61425288db86d30496829d.jpeg,"Coffee, brewed, Coffee creamer, liquid, flavored","['milk', 'banana', 'cocoa', 'sugar']",{'coffee'},"{'sugar', 'banana', 'milk', 'cocoa'}",0.0,FNDDS1718,"92101000, 12210210",2,Breakfast,2-3,1.0
d387cc75452f8042658d21dba727.jpeg,"Tea, hot, herbal","['water', 'sugar', 'egg', 'cream']",{'tea'},"{'egg', 'cream', 'sugar'}",0.0,FNDDS1718,92306000,1,Drink,1,1.0
2772c4614bbe9f6c3ea1095b1a58.jpeg,"Bread, Italian, Grecian, Armenian, toasted, Banana, raw, Peanut butter, reduced fat","['sugar', 'flour', 'butter', 'salt', 'milk', 'cinnamon', 'baking_powder', 'egg']","{'butter', 'bread', 'banana', 'peanut'}","{'butter', 'milk', 'sugar', 'cinnamon', 'egg', 'flour', 'bakingpowder', 'salt'}",0.16666666666666666,FNDDS1718,"51109040, 63107010, 42202150",3,Breakfast,2-3,0.0
5f20349d4670a61cd89dc7e0b43f.jpeg,"Pumpkin, cooked, from fresh, fat not added in cooking, Red kidney beans, dry, cooked, fat not added in cooking","['onion', 'pepper', 'tomato', 'chili', 'beans', 'clove', 'oil', 'beef', 'salt']","{'pumpkin', 'bean'}","{'chili', 'oil', 'tomato', 'pepper', 'clove', 'bean', 'salt', 'onion', 'beef'}",0.1818181818181818,FNDDS1718,"73201011, 41106020",2,Breakfast,2-3,0.0
884f06dc42cfa4acae6993d57fd9.jpeg,"Peppers, red, cooked, fat not added in cooking, Peppers, green, cooked, fat not added in cooking, Onions, cooked, from fresh, fat not added in cooking, Tofu, Noodles, cooked, Carrots, cooked, from fresh, fat not added in cooking","['carrot', 'onion', 'pepper', 'oil', 'soy_sauce', 'clove', 'chicken', 'salt']","{'noodle', 'pepper', 'tofu', 'onion', 'green', 'carrot'}","{'oil', 'soysauce', 'pepper', 'clove', 'chicken', 'salt', 'onion', 'carrot'}",0.42857142857142855,FNDDS1718,"75226050, 75226010, 75221011, 16127, 56112000, 73102211",6,Lunch,4+,0.0
2aae90384f67bb778978af3ae089.jpeg,"Persimmon, raw","['carrot', 'apricot', 'orange', 'raisins', 'stick', 'sugar', 'prune', 'cinnamon']",{'persimmon'},"{'prune', 'stick', 'raisin', 'orange', 'apricot', 'sugar', 'cinnamon', 'carrot'}",0.0,FNDDS1718,63139010,1,Snack,1,0.0
114e2dac4d04a4feb901385d5d80.jpeg,"Banana, raw","['salt', 'oil', 'pepper', 'tomato']",{'banana'},"{'pepper', 'oil', 'salt', 'tomato'}",0.0,FNDDS1718,63107010,1,Breakfast,1,0.0
3b96e40e488fbb98f5afc5a6f471.jpeg,"Bread, whole wheat, Mayonnaise, regular, Turkey, prepackaged or deli, luncheon meat, Avocado, raw, Lettuce, raw, Spinach, raw, Tomatoes, raw, Broccoli, cooked, from fresh, fat not added in cooking, Cheese, Mozzarella, part skim","['cheese', 'tomato', 'bread', 'pepper']","{'cheese', 'broccoli', 'meat', 'tomato', 'mayonnaise', 'lettuce', 'turkey', 'bread', 'wheat', 'avocado', 'spinach', 'mozzarella'}","{'cheese', 'pepper', 'bread', 'tomato'}",0.375,FNDDS1718,"51300110, 83107000, 25230780, 63105010, 75113000, 72125100, 74101000, 72201211, 14107030",9,Lunch,4+,0.0
3d83819c423ba72f8e5344f422cd.jpeg,"Egg, whole, fried with cooking spray, Muffin, English, whole wheat, Cheese, Cheddar, Avocado, raw, Apple, raw, Peanut butter","['egg', 'apple', 'cheese']","{'cheese', 'muffin', 'butter', 'apple', 'cheddar', 'egg', 'wheat', 'avocado', 'peanut'}","{'cheese', 'apple', 'egg'}",0.5,FNDDS1718,"31105080, 51303030, 14104100, 63105010, 63101000, 42202000",6,Breakfast,4+,0.0
ee3b6d9b4d7f8d84a7a84f3a120f.jpeg,"Tea, hot, leaf, green","['sugar', 'milk', 'water']","{'green', 'tea'}","{'milk', 'sugar'}",0.0,FNDDS1718,92303010,1,Drink,1,1.0
4ede33824ad4b73bbd9f61d7eca7.jpeg,"Hot chocolate / Cocoa, made with dry mix and water","['milk', 'chocolate', 'coffee', 'cream', 'cocoa', 'sugar']","{'chocolate', 'cocoa'}","{'chocolate', 'cream', 'coffee', 'milk', 'sugar', 'cocoa'}",0.5,FNDDS1718,11514100,1,Drink,1,0.0
22b332df4fd5a5b3476004ee393a.jpeg,"Pita chips, Crab, canned, Pepper, sweet, green, raw","['cheese', 'onion', 'pepper', 'mayonnaise', 'cream']","{'pita', 'crab', 'pepper', 'chip', 'green'}","{'cheese', 'cream', 'mayonnaise', 'pepper', 'onion'}",0.20000000000000004,FNDDS1718,"54402700, 26305180, 75122100",3,Lunch,2-3,0.0
497f5033465cb720549468b8afb1.jpeg,"Plum, raw, Bread, cinnamon, toasted","['sugar', 'egg', 'milk', 'cinnamon', 'butter', 'salt']","{'cinnamon', 'plum', 'bread'}","{'butter', 'milk', 'egg', 'cinnamon', 'sugar', 'salt'}",0.2222222222222222,FNDDS1718,"63143010, 51113100",2,Snack,2-3,0.0
95ee0a9f4d648e5346ba72a1fdf9.jpeg,"Bread, wheat or cracked wheat, toasted, Egg, whole, fried with oil, Spinach, raw","['cheese', 'egg', 'pepper', 'onion', 'potato', 'salt', 'butter']","{'oil', 'egg', 'bread', 'spinach', 'wheat'}","{'cheese', 'butter', 'pepper', 'egg', 'potato', 'salt', 'onion'}",0.16666666666666666,FNDDS1718,"51301020, 31105030, 72125100",3,Breakfast,2-3,0.0
2b70ba1e402e90d698f7edbf2713.jpeg,"Salmon, baked or broiled, made with butter, Asparagus, cooked, from fresh, made with oil","['chicken', 'pepper', 'salt', 'oil', 'beans', 'clove']","{'oil', 'salmon', 'butter', 'asparagus'}","{'oil', 'pepper', 'clove', 'chicken', 'bean', 'salt'}",0.2,FNDDS1718,"26137121, 75202027",2,Lunch,2-3,0.0
fc2f313549dda8f5cc642e38104c.jpeg,"Blueberries, raw","['blueberries', 'juice']",{'blueberry'},"{'blueberry', 'juice'}",0.6666666666666666,FNDDS1718,63203010,1,Breakfast,1,0.0
